5.037154056	69.25000103	7.259989391	0.175730535	1.017479805	0.720888329	0.613560091	1.664946079
6.357615571	116.6500017	8.229181945	0.208240611	1.745921649	1.190486155	0.817428823	2.934467316
5.177789013	84.65000126	7.836738092	0.351309967	1.278202898	0.924270856	0.56462624	2.246685028
4.127149928	28.40000042	6.343710284	0.146520298	0.435908544	0.298534456	0.401658703	0.717856169
6.149802709	170.6000025	8.778417318	0.343031507	2.5916763	1.497658448	0.670570529	3.20917654
6.333884974	172.5500026	8.845130598	0.345763975	2.628856051	1.721252717	0.745846355	3.98485136
4.182902757	40.2000006	6.850620523	0.163664953	0.651859707	0.396950379	0.380872174	0.913557053
5.011488329	43.20000064	6.726047869	0.151763589	0.688671423	0.502621873	0.604798022	1.277088642
3.726615628	26.9500004	6.112689216	0.184569975	0.411208993	0.309201893	0.389984659	0.756785154
3.288688369	15.85000024	5.263164727	0.090641829	0.222578399	0.157729939	0.421970174	0.402196407
4.131401582	29.55000044	5.871130116	0.112357453	0.425702666	0.293918501	0.400173611	0.570663452
4.341670008	42.45000063	6.940463014	0.175773998	0.645617539	0.424892232	0.421606622	0.989165545
4.79686999	26.20000039	5.964640315	0.089305901	0.467312525	0.351463561	0.621508087	0.915287971
4.666652832	42.30000063	6.953480591	0.15309935	0.73250033	0.476584389	0.552415497	1.106336355
6.842696733	273.1000041	9.54065406	0.494941236	4.475369382	3.447865435	0.821727004	8.461892605
5.982076031	179.7500027	8.898005559	0.45107238	2.856811756	2.014785927	0.662294994	4.633918285
7.386273767	247.4500037	8.878656844	0.274822878	4.016509073	3.10545362	0.910810164	7.256968498
4.608174327	49.30000073	7.09113234	0.223719772	0.752273906	0.541341745	0.503014659	1.315959215
4.806159959	41.05000061	6.815694608	0.143250028	0.674444289	0.493074396	0.579696484	1.180061579
5.08633883	74.1000011	7.769674131	0.205624574	1.147188317	0.788913156	0.595412269	1.928723574
4.681362678	51.15000076	7.066690789	0.131298251	0.850154548	0.564435613	0.553854875	1.302990913
5.528134231	109.7000016	8.090400809	0.325063761	1.675229457	1.173504053	0.636349881	2.715351582
4.434338496	40.80000061	6.851341745	0.191604154	0.638340112	0.461593073	0.434255096	1.130781651
5.972582069	76.75000114	7.470819727	0.192084528	1.129648627	0.744254193	0.75462963	1.65966177
5.540075797	81.65000122	7.890420998	0.297678437	1.291433262	0.880526023	0.624505258	2.155728579
4.459430819	48.20000072	7.106303215	0.209286701	0.73096657	0.510578786	0.47191198	1.220411301
4.713831462	34.80000052	6.514719485	0.198117725	0.564509213	0.431469433	0.5656	1.009355068
6.83591074	255.5500038	9.176261498	0.525120786	4.148413283	3.191653274	0.825379639	7.613874674
5.429903984	97.75000146	7.927201229	0.303051388	1.529174695	1.153188735	0.661718255	2.673211336
5.783097415	110.7000016	8.281238311	0.216893816	1.706870869	1.161961611	0.710456527	2.725512505
5.896952328	142.7000021	8.662318034	0.382950675	2.298638147	1.687422419	0.709923224	4.171488047
5.175588713	50.70000076	7.080599271	0.166202579	0.785206709	0.557955811	0.629719605	1.366560221
5.281554516	57.80000086	7.302673699	0.163014498	0.868471686	0.601054321	0.69205888	1.495864153
6.311486146	246.1500037	9.24879011	0.453929207	3.900525239	2.842996536	0.722142196	6.870114326
6.695487918	219.7000033	9.244020446	0.303712765	3.308700164	2.377538245	0.823130472	5.840866566
6.343646401	134.600002	8.374783241	0.184444273	2.040883468	1.466414491	0.78670068	3.410400867
6.703600365	221.2000033	9.11194878	0.330208736	3.321419419	2.447868434	0.806508478	5.93084383
5.828917166	71.30000106	7.659760846	0.184562851	1.125992196	0.679245238	0.687045932	1.567541361
6.200110194	112.8000017	8.203291012	0.243087823	1.762093868	1.000395522	0.690495257	2.091605663
5.537711635	71.30000106	7.525945528	0.183403723	1.059902515	0.735703739	0.702446559	1.685412884
4.469193793	35.90000053	6.638530322	0.118604463	0.544494758	0.376646526	0.507634364	0.903711557
6.35711383	209.6000031	9.039519816	0.353555448	3.246822838	2.033845353	0.720263056	4.510370731
7.500391449	379.3000057	8.320252972	0.223155203	5.333246497	3.889143746	0.943289225	8.606415749
4.45669804	36.15000054	6.634726166	0.128661753	0.572892777	0.412815388	0.594788781	0.97525835
4.953510393	66.60000099	7.597190022	0.332201687	1.083632207	0.703949296	0.515696043	1.666584134
3.78441341	20.4000003	5.627616998	0.108136311	0.318533431	0.243795464	0.4152	0.591947317
6.219899835	154.2000023	8.705486362	0.311649374	2.290253309	1.462936787	0.725469302	3.196487904
3.995881559	40.3500006	6.852601544	0.250082537	0.637578026	0.443256022	0.334085441	1.060925603
4.985366695	131.750002	7.954974043	0.296554529	2.273048801	1.037039192	0.521932913	1.969495773
6.200550306	269.400004	9.136188193	0.663540497	4.322360782	3.137601964	0.714417972	7.416949511
7.080276347	210.2000031	8.903215833	0.42201146	3.487909866	2.495950623	0.893330335	6.164377689
3.764217224	25.10000037	6.160344548	0.169204765	0.391277602	0.279288684	0.313109379	0.6563977
4.296023407	38.10000057	6.680111346	0.234599544	0.588745022	0.430713581	0.421654423	1.02207613
4.733857703	54.45000081	7.432751679	0.249735686	1.06070769	0.550867461	0.454847169	1.296026468
6.692278366	151.5000023	8.724291054	0.342450705	2.532340759	1.575864169	0.83637651	3.690571308
4.551524239	54.05000081	7.142421457	0.16655502	0.78567196	0.548038155	0.484104511	1.307928085
4.478735494	62.60000093	7.301965116	0.312224246	0.98049506	0.747237547	0.471316702	1.839765787
4.309426709	34.10000051	6.644298991	0.113218258	0.526728888	0.358741306	0.443112775	0.857324362
4.417085868	32.30000048	6.521210209	0.138528583	0.508701487	0.362466392	0.44234492	0.888964415
5.229469374	66.55000099	7.616941337	0.196160498	1.051721464	0.72506162	0.634632253	1.748085022
4.299816053	31.65000047	6.394022724	0.101798634	0.464921399	0.307792156	0.461325768	0.703191757
5.261197843	81.00000121	7.706407349	0.301971418	1.241478581	0.854635388	0.592552688	1.971756935
3.68846167	17.75000026	5.437990857	0.142857665	0.299562403	0.232476396	0.492271106	0.577850103
5.031224665	53.10000079	7.247620138	0.139420258	0.817913014	0.521865875	0.554401905	1.22190094
4.293697787	31.90000048	6.226303915	0.135055216	0.484431677	0.354987243	0.554948432	0.837425709
4.265048095	36.10000054	6.475484878	0.156115433	0.563408073	0.424345888	0.545836377	1.000808477
5.180115782	83.90000125	7.660490292	0.3388788	1.268811257	0.983621811	0.597614006	2.395546436
5.461816302	80.15000119	7.805972485	0.182482974	1.183591416	0.799288306	0.655165294	1.936410904
6.586515099	132.800002	8.390369177	0.285721297	2.004735221	1.113395827	0.748784963	2.309757233
4.905364054	57.30000085	7.570268101	0.192153506	1.069800206	0.600063474	0.545110557	1.419699192
4.368498047	39.25000058	6.796774827	0.179633683	0.651060008	0.483083643	0.45299409	1.181119442
5.238227108	68.45000102	7.589853236	0.233399218	1.020159192	0.685470806	0.580658801	1.66072464
7.217757989	364.3500054	9.929418859	0.509340257	5.822140005	3.915856687	0.816908869	9.154879093
5.840047155	88.10000131	8.009067246	0.207324985	1.644290392	1.040852098	0.698191952	2.674930573
4.735848204	52.45000078	7.325504875	0.148797732	0.878599841	0.59796734	0.524235943	1.447706223
5.303202763	90.30000135	7.918280541	0.219302753	1.323665376	0.898946859	0.599913686	2.033895016
4.822171078	67.70000101	7.489561894	0.244198455	1.026707108	0.767740709	0.553436735	1.871328592
6.454230964	127.0000019	8.356280631	0.274221284	2.083756904	1.339656284	0.760977703	2.924071074
6.003403231	155.0500023	8.722793838	0.352460993	2.387614896	1.537041524	0.684179608	3.521604061
6.96565708	238.5000036	9.274005659	0.431170862	3.858191041	2.739060824	0.827671343	6.435725212
5.692850994	143.0000021	8.345697446	0.367521517	2.187058408	1.354741839	0.664537026	3.013050556
5.979782874	218.6500033	8.582770355	0.562348271	4.053272355	3.467652091	0.738108035	8.259217262
5.251661695	74.1500011	7.665517714	0.214203214	1.129107678	0.784688553	0.608870422	1.868317127
6.680352846	127.8500019	8.32628712	0.304018835	2.025970324	1.261748962	0.73776	2.757658482
4.795543874	46.40000069	7.000324422	0.153556148	0.730310198	0.536024382	0.571287241	1.325316906
6.477740345	228.8000034	9.353594212	0.405269832	3.712234855	2.730413768	0.79657912	6.543964386

